,inci,title,peh_class
59,"['Aqua', 'Cetyl Alcohol', 'Glycerin', 'Coco-Caprylate', 'Zea Mays Starch', 'Illite', 'Panthenol', 'Decyl Glucoside', 'Hydroxyethylcellulose', 'Cocamidopropyl Betaine', 'Olea Europaea (Olive) Fruit Oil', 'Lactic Acid', 'Cyamopsis Tetragonoloba Gum', 'Glyceryl Oleate', 'Mentha Piperita (Peppermint) Leaf Essential Oil', 'Sodium Benzoate', 'Benzyl Alcohol', 'Parfum', 'Limonene', 'Linalool', 'Geraniol', 'Citral', 'Dehydroacetic Acid']",VIANEK LEKKA ODŻYWKA NAWILŻAJĄCA – z glinką zieloną do włosów normalnych i przetłuszczających się,H
60,['Citrus Aurantium Amara Flower Water'],YOUR NATURAL SIDE HYDROLAT Z KWIATÓW GORZKIEJ POMARAŃCZY – do przetłuszczającej się skóry głowy,H
61,"['Aqua (Water)', 'Glycerin', 'Honey', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Acrylates Copolymer', 'Cocos Nucifera (Coconut) Oil', 'Orbignya Oleifera (Babassu) Seed Oil', 'Butyrospermum Parkii (Shea) Butter', 'Maltodextrin/VP Copolymer', 'Althaea Officinalis (Marshmallow) Root Extract', 'Pectin', 'Parfum (Fragrance)', 'Zingiber Offinale (Ginger) Root Oil', 'Carbomer', 'Xanthan Gum', 'Dehydroacetic Acid', 'Benzyl Alcohol']",MIELLE ORGANICS HONEY AND GINGER STYLING – żel do stylizacji,H
62,['Allantoin'],"Calaya – alantoina, nawilża i łagodzi stany zapalne",H
63,"['Aqua', 'Propylene Glycol', 'Fragaria Ananassa Fruit Extract', 'Potassium Sorbate', 'Sodium Benzoate']",Calaya – płynny ekstrakt z truskawki,H
64,['Jasminum Sambac Flower Water'],YOUR NATURAL SIDE HYDROLAT JAŚMINOWY – do problematycznej i przetłuszczającej się skóry głowy,H
65,"['Glycerin', 'Aqua']",YOUR NATURAL SIDE GLICERYNA ROŚLINNA – nawilżająca,H
66,"['Dionized water', 'Pectin', 'Cocos Nucifera (Coconut) Oil', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Panthenol', 'Ricinus Communis (Castor) Seed Oil', 'Althaea Officinalis (Marshmallow) Root Extract', 'agava americana leaf extract', 'Equisetum Arvense (Horsetail) Herbs Extract', 'Urtica Dioica (Nettle) Leaf Extract', 'corn starch', 'Xanthan Gum', 'chondrus (seaweed) crispus', 'Polysorbate-20', 'Tocopherol Acetate (Vitamin E)', 'cyanocobalamin (vitamin b-12)', 'phenoxyethanol (optiphen nd) caprylyl glycol', 'Parfum', 'LOVE']",CAMILLE ROSE NATURALS Curl Maker – definiujący żel do stylizacji loków i fal,H
67,"['Octyldodecanol', 'Macadamia Integrifolia Seed Oil', 'Organic Sophora Japonica Flower Extract', 'Hamamelis Virginiana Leaf Extract', 'Isododecane and Hydrogenerated Tetradecenyl/Methylpentadecene', 'Aesculus Hippocastanum Extract', 'Zingiber Officinale Extract', 'Citrus Aurantium Essential Oil', 'Jasminum Essential Oil', 'Tocopherol', 'Perfume', 'Linalool', 'Citronellol', 'Limonene', 'Geraniol', 'Eugenol', 'Citral']",ECO LABORATORIE MACADAMIA SPA – olej fluid do włosów cienkich i łamliwych,H
68,"['Aqua', 'Hydrolyzed Silk', 'Urtica Dioica (Nettle) Leaf Extract', 'Citrus Medica Limonum (Lemon) Peel Extract', 'Plantain Leaf Extract', 'Betula Pendula Extract', 'Leuconostoc/Radish Root Ferment Filtrate', 'Carbomer', 'Hyaluronic Acid', 'Panthenol']","DNC – jedwab do włosów, objętość, gładkość i regeneracja",H
69,"['Calendula Officinalis Flower', 'Centaurea Cynanus Flower Herbs', 'Chamomilla Recutita Flower Herbs', 'Malva Silvestris Flower', 'Verbascum Flower', 'Alcea Flower', 'Tilia Flower Herbs', 'Helichrysum Flower', 'Fragaria Leaf', 'Hibiscus Flower Petal Herb']","Dary Natury, Domowy Zielnik, Bukiet Kwiatowy – mieszanka ziół kojąco-nawilżających z nagietkiem, chabrem, rumiankiem i malwą",H
70,['Sambucus Nigra Flower'],"Dary Natury – kwiat bzu czarnego, na nawilżajce mgiełki i płukanki",H
71,"['Nasturtium Officinale Powder', 'Panicum Miliaceum Powder', 'Equisetum Arvense Leaf Powder', 'Medicago Sativa Powder', 'Althaea Officinalis (Marshmallow) Root Powder', 'Trigonella Foenum Graecum Seed Powder', 'Betula Alba Powder']","Phitofilos, Arte D’Erbe, Impacco Rinforzante – mieszanka ziół wzmacniających i na porost włosów",H
72,['Aloe Barbadensis (Aloe Vera) Leaf Juice'],Calaya – nawilżajacy sok z aloesu,H
73,"['Aqua', 'Propylene Glycol', 'Sorbitol', 'Panthenol', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Carbomer', 'Tetrasodium EDTA', 'Triethanolamine', 'Polysorbate-20', 'Phenoxyethanol', 'Fragrance', 'Lilial', 'Linalool', 'd-Limonene']",ECO NATURAL CONDITIONING CURL ACTIVATOR WITH ALOE VERA & PANTHENOL – żel aktywator skrętu 476 ml,H
74,['Rosa Damascena Flower Powder'],"Phitofilos I Semplici – puder z płatków róży damasceńskiej, delikatny peeling i ukojenie dla wrażliwej skóry głowy",H
75,"['Centaurea Cynanus Flower Herbs', 'Viola Flower', 'Taraxacum Officinale Root', 'Achillea Milefolium Flower', 'Sambucus Nigra Flower', 'Urtica Dioica (Nettle) Leaf', 'Ribes Nigrum Leaf', 'Potentilla Herbs', 'Helichrysum Flower']","Dary Natury, seria Domowy Zielnik, Ziołowy Detox – wielofunkcyjna mieszanka ziół pielęgnujących w ozdobnym opakowaniu",H
76,"['Plantago Lanceolata Powder', 'Althea Officinalis Powder', 'Medicago Sativa Powder', 'Linum Usitatissimum Powder', 'Hordeum Powder', 'Avena Sativa Powder']","Phitofilos, Arte D’Erbe, Impaco Emolliente – mieszanka ziół nawilżających + proteiny roślinne",H
77,"['Aqua', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Brassica Alcohol', 'Polyglyceryl-4 Stearate', 'Glycerin', 'Parfum', 'Inulin', 'Potassium Olivate', 'Glyceryl Olivate Oleate Estolides', 'Tetradecane', 'Opuntia Ficus-Indica (Prickly Pear) Seed Oil', 'Opuntia Ficus-Indica Stem Extract', 'Hydrogenated Olive Oil Unsaponifiables', 'Olea Europaea (Olive) Fruit Oil', 'Hydrolyzed Vegetable Protein', 'Bisabolol', 'Sodium Anisate', 'Tocopherol', 'Helianthus Annuus (Sunflower) Seed Oil', 'Alpha-Glucan Oligosaccharide', 'Geraniol', 'Linalool', 'Limonene', 'Citronellol']","Pierpaoli – certyfikowana, prebiotyczna odżywka do włosów PEH, z inuliną, opuncją i aloesem",H
78,['Aloe Barbadensis (Aloe Vera) Leaf Juice'],YOUR NATURAL SIDE ALOES – nawilżający koncentrat soku z liści,H
79,['Chitozan'],"Calaya – chitosan do odżywek DIY, nawilża i regeneruje włosy",H
80,['Glycyrrhiza Glabra Root'],"Dary Natury – nawilżający korzeń lukrecji, źródło saponin",H
81,"['Natural Mixed Tocopherols', 'Helianthus Annuus (Sunflower) Seed Oil']",YOUR NATURAL SIDE WITAMINA E – odżywcze serum nawilżające,H
82,"['Water (Aqua/Eau)', 'Sodium Hyaluronate', 'Hyaluronic Acid', 'Dehydroacetic Acid', 'Benzyl Alcohol']",YOUR NATURAL SIDE KWAS HIALURONOWY 3% – odżywcze serum nawilżające,H
83,['Rosa Damascena Petal Flower Water'],MOHANI HYDROLAT RÓŻANY – Nawilżająca mgiełka pod olej dla każdej porowatości,H
84,"['Aqua (Water)', 'Glycerin', 'Aloe Barbadensis (Aloe Vera) Leaf Extract', 'Xanthan Gum', 'Polyglyceryl-3 Caprate', 'Punica Granatum (Pomegranate) Fruit Extract', 'Argania Spinosa (Argan) Kernel Oil', 'Linum Usitatissimum (Linseed) Seed Oil', 'Cocos Nucifera (Coconut) Oil', 'Citrus Aurantium Bergamia (Bergamot) Fruit Oil', 'Citrus Grandis (Grapefruit) Seed Extract', 'Tilia Cordata (Linden) Flower Oil', 'Litsea Cubeba (May Chang) Oil', 'Magnolia Flower Oil', 'Magnolia Leaf Oil', 'Citrus Nobilis (Mandarin Red) Peel Oil', 'Origanum Majorana (Marjoram Sweet) Leaf Oil', 'Citrus Aurentium Dulcis (Orange) Peel Extract', 'Palmarosa Leaf Oil', 'Patchouli Leaf Oil', 'Rosmarinus Officinalis (Rosemary) Leaf Essential Oil', 'Mentha Piperita (Peppermint) Leaf Essential Oil', 'Styrax Tonkinensis (Benzoin) Resin Extract', 'Ricinus Communis (Castor) Seed Oil', 'Benzyl Alcohol', 'Dehydroacetic Acid', 'Limonene', 'Linalool', 'Geraniol', 'Citral', 'Benzyl Benzoate']",BOUCLEME CURL DEFINING GEL – żel do stylizacji definiujący loki,H
85,"['Water', 'Glycerin', 'Propanediol', 'Fragrance (Parfum)', 'Polyquaternium-10', 'Stearalkonium Chloride', 'Stearyl Alcohol', 'Butyrospermum Parkii (Shea) Butter', 'Cocos Nucifera (Coconut) Oil', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Glycine Soja (Soybean) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Persea Gratissima (Avocado) Seed Oil', 'Olea Europaea (Olive) Fruit Oil', 'Mangifera Indica (Mango) Seed Butter', 'Argania Spinosa (Argan) Kernel Oil', 'Melia Azadirachta (Neem) Seed Oil', 'Daucus Carota Sativa (Carrot) Seed Oil', 'Lonicera Japonica (Honeysuckle) Flower Extract', 'Laminara Cloustoni (Sea Kelp) Extract', 'Salvia Officinalis (Sage) Leaf Extract', 'Macadamia Ternifolia Seed Oil', 'Vitis Vinifera (Grape) Seed Extract', 'Urtica Dioica (Nettle) Leaf Extract', 'Silk Amino Acids', 'Cetyl Alcohol', 'Cetearyl Alcohol', 'Polysorbate-60', 'Phenoxyethanol', 'Ethylhexylglycerin']",MINI CANTU CURL ACTIVATOR CREAM – Aktywator skrętu,H
86,"['botanical infusion of water', 'Equisetum Arvense (Horsetail) Herbs Extract', 'Chamomilla Recuitita (Matricaria) Flower Extract', 'Urtica Dioica (Nettle) Leaf Extract', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'agave nectar extract', 'tocopheryl acetate (vitamin e)', 'pectic', 'Citric Acid', 'Potassium Sorbate', 'Fragrance']",KINKY CURLY CURLING CUSTARD – żel do stylizacji loków i fal,H
87,['Hordeum Powder'],"MyVita – młody jęczmien w proszku, dla zdrowia i witalności włosów",H
88,"['Aqua (Water)', 'Glycerin', 'Lauryl Lactate', 'Behenamidopropyl Dimethylamine', 'Althaea Officinalis (Marshmallow) Root Extract', 'Linum Usitatissimum (Linseed) Seed Oil', 'Medicago Sativa Leaf Extract', 'Hamamelis Virginiana Leaf Extract', 'Panicum Miliaceum Seed Extract', 'Oryza Sativa (Rice) Extract', 'Urea', 'Tetrasodium Glutamate Diacetate', 'Propanediol', 'Phenethyl Alcohol', 'Lactic Acid', 'Undecyl Alcohol', 'Benzyl Alcohol', 'Parfum (Fragrance)']",PHITOFILOS SPRAY ANTICRESPO CON ALTEA – nawilżająco-wygładzająca mgiełka do włosów z olejem lnianym i wyciągiem z prawoślazu,H
89,['Avena Sativa Powder'],"Natura Wita – sproszkowane ziele owsa, do maseczek DIY, źródło protein i wzmacniającej krzemionki",H
90,"['Glycerin', 'Royal Jelly']",Calaya – odżywcze mleczko pszczele do odżywek DIY,H
91,"['Humulus Lupulus Cone Poder', 'Kaolin', 'Matricaria Chamomilla Flower Powder', 'Arctium Lappa Root Powder', 'Calendula Officinalis Flower Powder', 'Hypericum Perforatum Powder', 'Betula Alba Leaf Powder', 'Equisetum Arvense Leaf Powder', 'Acorus Calamus Root Powder', 'Lactic Acid']","DNC – chmielowa maska na porost DIY, 100% ziołowa",H
92,['Linum Usitatissimum Seed'],"Dary Natury – nasiona lnu (siemię lniane), na nawilżąjcy żel",H
93,['Viola Tricolor Herbs'],"NaturaVita – ziele fiołka trójbarwnego, na płukanki łagodząco – wzmacniające DIY",H
94,['Althaeae Officinalis Root'],"Herbapol – korzeń prawoślazu, na nawilżający żel DIY",H
95,"['Aqua', 'Sodium Hyaluronate', 'Phenoxyethanol', 'Ethylhexylglycerin']","MyVita – nawilżający kwas hialuronowy 3%, potrójny, 30 ml",H
96,"['Modificated aqua from Rabka Zdrój', 'Aloe Barbadensis (Aloe Vera) Leaf Extract', 'Propylene Glycol', 'Glycerin', 'Panthenol', 'Triethanolamine', 'Allantoin', 'Polysorbate-20', 'DMDM Hydantoin']","GorVita – nawilżający żel aloesowy, na bazie wody z Uzdrowiska Rabka",H
97,['Rosa Flower Buds'],"Dary Natury – suszone, EKO pączki kwiatów róży, ukojenie i nawilżenie dla podrażnionej skóry",H
98,['Trigonella Foenum-Graecum (Fenugreek) Seed Extract'],"Dary Natury – kozieradka na porost i wzmocnienie włosów, nasiona mielone",H
99,['Trigonella Foenum-Graecum (Fenugreek) Seed Extract'],"Dary Natury – kozieradka na porost i wzmocnienie włosów, nasiona mielone, EKO",H
100,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Isopropyl Myristate', 'Stearamidopropyl Dimethylamine', 'Glycine Soja (Soybean) Seed Oil', 'Prunus Amygdalus Dulcis Seed Extract / Sweet Almond Seed Extract', 'Agave Tequilana Leaf Extract', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Sodium Hydroxide', 'Helianthus Annuus (Sunflower) Seed Oil', 'Coco-Caprylate', 'Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', 'Caprylyl Glycol', 'Citric Acid', 'Xanthan Gum', 'Tartaric Acid', 'Cetyl Esters', 'Potassium Sorbate', 'Sodium Benzoate', 'Salicylic Acid', 'Dehydroacetic Acid', 'Linalool', 'Parfum']",GARNIER Ultimate Blends Almond Milk Normal Hair Conditioner – odżywka do mycia i emulgowania,H
101,['Eucalyptus Globulus Leaf Water'],"YOUR NATURAL SIDE HYDROLAT EUKALIPTUSOWY – do problematycznej skóry głowy, skłonnej do łupieżu, przetłuszczającej się",H
102,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Behenamidopropyl Dimethylamine', 'Trigonella Foenum-Graecum (Fenugreek) Seed Extract', 'Raphanus Sativus Root Extract', 'Equisetum Arvense (Horsetail) Herbs Extract', 'Cetrimonium Chloride', 'Niacinamide', 'Butyrospermum Parkii (Shea) Butter', 'Undecane', 'Tridecane', 'Tocopherol', 'Lactic Acid', 'Parfum', 'Sodium Benzoate', 'Potassium Sorbate', 'Hexyl Cinnamal', 'Linalool', 'Limonene']","ELFA PHARM VIS PLANTIS KOZIERADKA MASKA DO WŁOSÓW OSŁABIONYCH Z TENDENCJĄ DO WYPADANIA – z kozieradką, czarną rzepą i skrzypem polnym",H
103,"['Aqua', 'Propylene Glycol', 'Potassium Sorbate', 'Rose Extract', 'Citric Acid', 'Citronellol', 'Geraniol']",DABUR WODA RÓŻANA – nawilżający podkład pod olej,H
104,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Ceteareth-3', 'Behentrimonium Chloride', 'Crambe Abyssinica Seed Oil', 'Crocus Sativus Oil', 'Zingiber Officinale Essential Oil', 'Borago Officinalis Seed Oil', 'Santalum Album Еssential Оil', 'Glycine Soja (Soybean) Glycerides', 'Butyrospermum Parkii (Shea) Butter', 'Laurus Nobilis Fruit Oil', 'Myrtus Communis Oil', 'Hydroxyethylcellulose', 'Silicone Quaternium-17', 'Trideceth-7', 'Trideceth-5', 'Capsicum Annuum (Chili Pepper) Fruit Extract', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Tetrasodium EDTA', 'Citric Acid', 'Parfum', 'CI 15985', 'CI 19140']",LUXURY OILS – NAWILŻAJĄCA MASKA DO WŁOSÓW WZMOCNIENIE I WZROST,H
105,"['Aqua', 'Sapindus Mukurossi Peel Floral Water', 'Brassica Alba Seed Extract', 'Honey Extract', 'Malva Sylvestris (Mallow) Flower Extract', 'Glycerine', 'Behenamidopropyl Dimethylamine', 'Glyceryl Monostearate', 'Glyceryl Stearate SE', 'Triticum Vulgare (Wheat) Germ Oil', 'Hibiscus Flower Extract', 'Parfum', 'Lactic Acid', 'Benzoic Acid', 'Sorbic Acid', 'Dehydroacetic Acid', 'Benzyl Alcohol']","Fitokosmetik, gorczycowy balsam na porost, z miodem i malwą",H
106,"['Water (Aqua/Eau)', 'Pvp', 'Glycerin', 'PEG-4', 'Xanthan Gum', 'Carbomer', 'Argania Spinosa Kernel Oil', 'Hydroxyethylcellulose', 'Caprylyl Glycol', 'Aminomethyl Propanol (Water Soluble)', 'Parfum', 'Citronellol', 'Geraniol', 'Limonene', 'Linalool', 'Phenoxyethanol', 'Yellow 5 (CI 19140)', 'Red 4 (CI 14700)']",CREME OF NATURE MAXIMUM-HOLD STYLING SNOT – mocno utrwalający żel wzbogacony olejem arganowym,H
107,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Behenamidopropyl Dimethylamine', 'Isopropyl Palmitate', 'Trigonella Foenum-Graecum (Fenugreek) Seed Extract', 'Equisetum Arvense (Horsetail) Herbs Extract', 'Raphanus Sativus Root Extract', 'Butyrospermum Parkii (Shea) Butter', 'Cetrimonium Chloride', 'Niacinamide', 'Lactic Acid', 'Parfum', 'Sodium Benzoate', 'Potassium Sorbate', 'Hexyl Cinnamal', 'Limonene', 'Linalool']","ELFA PHARM VIS PLANTIS KOZIERADKA ODŻYWKA DO WŁOSÓW OSŁABIONYCH Z TENDENCJĄ DO WYPADANIA – humektantowa, nawilżająca z kozieradką, czarną rzepą i skrzypem polnym",H
108,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Cetyl Alcohol', 'Isopropyl Palmitate', 'Nigella Sativa (Black Cumin) Seed Extract', 'Gossypium Herbaceum Extract', 'Linum Usitatissimum (Linseed) Seed Extract', 'behentrimonium methosulfate', 'Quaternium-80', 'C10-40 Isoalkylamidopropylethyldimonium Ethosulfate', 'Cetrimonium Chloride', 'Gossypium Herbaceum Seed Oil', 'Propylene Glycol', 'Lactic Acid', 'Parfum', 'Sodium Benzoate', 'Potassium Sorbate']","ELFA PHARM VIS PLANTIS CZARNUSZKA ODŻYWKA DO WŁOSÓW CIENKICH I POZBAWIONYCH OBJĘTOŚCI – humektantowa, nawilżająca",H
109,"['Aqua', 'Glycerin', 'Sclerocarya Birrea (Marula) Seed Oil', 'PHOSPHOLIPIDS', 'Polyquaternium-37', 'Parfum', 'Propylene Glycol Dicaprylate/Dicaprate', 'Phenoxyethanol', 'Glycine Soja (Soybean) Seed Oil', 'Ceteareth-20', 'Cetrimonium Chloride', 'Ethylhexylglycerin', 'Ppg1', 'Shea Butter Ethyl Esters', 'GLYCOLIPIDS', 'Limonene', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Panthenol', 'Glycine Soja (Soybean) Sterols', 'Coumarin', 'Butylphenyl\xa0Methylpropional', 'Linalool', 'Potassium Sorbate', 'Sodium Benzoate']",ONLY CURLS Hydrating Curl Creme – nawadniający krem do stylizacji loków i fal,H
110,"['Aqua', 'Glycerin', 'Magnolia Acuminata Bark Extract', 'Citrus Limon (Lemon) Peel Extract', 'Butyrospermum Parkii (Shea) Butter', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Cetearyl Alcohol', 'Saccharum Officinarum (Sugar Cane) Extract', 'Behentrimonium Chloride', 'Caprylic/Capric Triglyceride', 'Lactic Acid', 'Silk Amino Acids', 'Malic Acid', 'Citric Acid', 'Perfume', 'Benzyl Alcohol', 'Caprylyl Glycol', 'Cellulose', 'Sodium Benzoate', 'Potassium Sorbate']",ECO LABORATORIE JAPOŃSKA MAGNOLIA – nawilżający balsam laminujący do włosów,H
111,"['Hippophae Rhamnoides Water', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Crambe Abyssinica Seed Oil', 'Carthamus Tinctorius Seed Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Pinus Siberica Cone Essential Oil', 'Aqua (Water)', 'Tilia Cordata Flower Extract', 'Citric Acid', 'Glycerin', 'Behenamidopropyl Dimethylamine', 'Glyceryl Monostearate', 'Parfum', 'Lactic Acid', 'Benzoic Acid', 'Sorbic Acid', 'Dehydroacetic Acid', 'Benzyl Alcohol']",Fitokosmetik – odżywczy olejek do włosów z dodatkiem nawilżającego kwiatu lipy,H
112,"['Aqua', 'Cetearyl Alcohol', 'Glycerin', 'Behenamidopropyl Dimethylamine', 'Isopropyl Palmitate', 'Glycyrrhiza Glabra (Licorice) Root Extract', 'Tilia Cordata Leaf Extract', 'Butyrospermum Parkii (Shea) Butter', 'Althaea Officinalis (Marshmallow) Root Extract', 'Cetrimonium Chloride', 'Helianthus Annuus (Sunflower) Seed Oil', 'Panthenol', 'Lactic Acid', 'Parfum', 'Sodium Benzoate', 'Potassium Sorbate', 'Benzyl salicylate', 'Hexyl Cinnamal', 'Linalool']","ELFA PHARM VIS PLANTIS LUKRECJA ODŻYWKA DO WŁOSÓW SUCHYCH I MATOWYCH – Humektantowa, nawilżająca",H
113,"['Water (Aqua/Eau)', 'Glycerin', 'Carbomer', 'Aminomethyl Propanol (Water Soluble)', 'Vitis Vinifera (Grape) Seed Oil', 'Phenoxyethanol', 'Pvp', 'Parfum', 'Hydrolyzed Wheat Protein', 'Ethylhexylglycerin', 'Tetrasodium EDTA', 'Potassium Sorbate', 'Tocopherol', 'Rice Amino Acids', 'Althaea Officinalis (Marshmallow) Root Extract', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Sodium Benzoate', 'Dehydroacetic Acid', 'Benzyl salicylate', 'Linalool', 'Geraniol']",AUNT JACKIE’S ICE CURLS GLOSSY CURLING JELLY – nabłyszczający żel stylizujący do włosów wysokoporowatych,H
114,"['Aqua', 'Cetearyl Alcohol', 'Behentrimonium Chloride', 'Starch Hydroxypropyltrimonium Chloride', 'Solanum Tuberosum (Potato) Starch', 'Allium Cepa Extract', 'Saccharide Isomerate', 'Hydroxypropyltrimonium Hyaluronate', 'Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', 'Cetrimonium Chloride', 'Glycerin', 'Urea', 'Polysorbate 80', 'Hydroxypropyl Guar', 'Citric Acid', 'Sodium Citrate', 'Phenoxyethanol', 'Benzoic Acid', 'Dehydroacetic Acid', 'Caprylyl Glycol', 'Parfum', 'Amyl Cinnamal', 'Cinnamyl Alcohol', 'Hydroxycitronellal']",ANWEN Nawilżający Bez – odżywka do włosów o różnej porowatości,H
115,"['Aqua', 'Equisetum Arvense (Horsetail) Herbs Extract', 'Chamomilla Recuitita (Matricaria) Flower Extract', 'Urtica Dioica (Nettle) Leaf Extract', 'Althaea Officinalis (Marshmallow) Root Extract', 'Aloe Barbadensis (Aloe Vera) Leaf Juice', 'agave nectar extract', 'tocopheryl acetate (vitamin e)', 'Pectin', 'Citric Acid', 'Potassium Sorbate', 'natural fragrance']",KINKY CURLY CURLING CUSTARD WERSJA DUŻA – żel do stylizacji loków i fal,H
116,"['Water', 'VP/VA copolymer', 'Glycerin', 'PEG-7 Glyceryl Cocoate', 'Citrus Aurentium Dulcis (Orange) Peel Extract', 'Melissa Officinalis Leaf Extract', 'Humulus Lupulus (Hops) Extract', 'Cymbopogon Schoenanthus Leaf (Extract', 'Chamomilla Recuitita (Matricaria) Flower Extract', 'Achillea Millefolium Extract', 'PEG-40 Hydrogenated Castor Oil', 'DMDM Hydantoin', 'Aminomethyl Propanol', 'Acrylates/C10-30 Alykl Acrylate Crosspolymer', 'Fragrance (Parfum)', 'Red 33 (CI 17200)', 'Yellow 5 (CI 19140)']",DEVACURL ARC ANGEL GEL – żel do stylizacji loków i fal,H
117,"['Water (Aqua)', 'Eau)', 'Glycerin', 'Propylene Glycol', 'Carbomer', 'Phenoxyethanol', 'Polysorbate-20', 'Aminomethyl Propanol', 'PEG-75 Lanolin', 'Ethylhexylglycerin', 'Fragrance (Parfum)', 'Tetrasodium EDTA', 'Aloe Barbadensis (Aloe Vera) Leaf Extract', 'Polyquaternium-11', 'Benzyl Benzoate']",CURLY KIDS CURLY GEL CURL MOISTURIZER – żel nawilżający do stylizacji dla dzieci,H
118,"['Glycerin', 'Water', 'Triethanolamine', 'Fragrance/Parfum Anise Alcohol', 'Betaine', 'Acetamide MEA', 'Citrus Reticulata (Tangerine) Fruit Extract', 'Coumarin', 'Ceteareth-25', 'Cocos Nucifera (Coconut) Fruit Powder', 'Butyrospermum Parkii (Shea) Butter', 'Ricinus Communis (Castor) Seed Oil', 'TBHQ', 'Linalool', 'Caprylyl Glycol', 'Beta Vulgaris (Beet) Root Extract', 'Phenoxyethanol', 'Cocos Nucifera (Coconut) Oil', 'Phytosterols', 'Potassium Sorbate', 'Helianthus Annuus (Sunflower) Seed Oil', 'Laureth-23', 'Limonene', 'Carbomer', 'Emblica Officinalis Fruit Powder']",AS I AM TWIST DEFINING CREAM – krem do stylizacji,H
119,"['Mangifera Indica (Mango) Seed Extract', 'organic slippery elm', 'organic lemongrass', 'Althaea Officinalis (Marshmallow) Root Extract', 'Cetyl Alcohol', 'behentrimonium methosulfate', 'Citric Acid', 'Phenoxyethanol', 'natural fragrance']",KINKY CURLY KNOT TODAY – odżywka bez spłukiwania,H
120,"['Water', 'Glycerin', 'Xanthan Gum', 'Hydrogenated Coconut Oil', 'Hydroxyethylcellulose', 'chondrus crispus', 'VP/VA copolymer', 'Potassium Sorbate', 'Fragrance', 'Citric Acid', 'Panthenol', 'Aloe Barbadensis (Aloe Vera) Leaf Juice']",CURLY KIDS MIXED HAIR CUSTARD FOR KIDS – nawilżający krem stylizujący włosy,H
121,"['Aqua', 'Glycerin', 'Panthenol', 'Glycine', 'Arctium Lappa (Burdock) Root Extract', 'Urtica Dioica (Nettle) Leaf Extract', 'Humulus Lupulus Extract', 'Capsicum Annuum (Chili Pepper) Fruit Extract', 'Tocopheryl Acetate', 'Betaine', 'PEG-40 Hydrogenated Castor Oil', 'Trideceth-9', 'Carbomer', 'Potassium Hydroxide', 'Benzoic Acid', 'Sorbic Acid', 'Dehydroacetic Acid', 'Benzyl Alcohol', 'Parfum', 'CI 15980', 'CI 42090', 'CI 19140']","FLORESAN AKTYWNE SERUM WCIERKA PRZECIW ŁYSIENIU – ŁOPIAN, PAPRYCZKA CHILI, POKRZYWA",H
122,"['Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Nelumbium Speciosum Flower Extract', 'Centella Asiatica Leaf Extract', 'Bambusa Vulgaris Leaf/Stem Extract', 'Cucumis Sativus (Cucumber) Fruit Extract', 'Zea Mays (Corn) Leaf Extract', 'Brassica Oleracea Capitata (Cabbage) Leaf Extract', 'Citrullus Lanatus (Watermelon) Fruit Extract', 'PEG - 60 Hydrogenated Castor Oil', 'Sodium Polyacrylate', 'Carbomer', 'Triethanolamine', 'Fragrance', 'Phenoxyethanol']","Holika Holika – wielofunkcyjny, nawilżający żel aloesowy do włosów i skóry głowy",H
123,"['Aqua', 'Sodium Hyaluronate', 'Benzyl Alcohol', 'Dehydroacetic Acid']","Calaya – nawilżający żel hialuronowy, 2% (50 ml)",H
124,"['Aqua', 'Sapindus Mukurossi Peel Floral Water', 'Humulus Lupulus Extract', 'Malt Extract', 'Chamomilla Recuitita (Matricaria) Flower Extract', 'Glycerin', 'Behenamidopropyl Dimethylamine', 'Glyceryl Monostearate', 'Glyceryl Stearate SE', 'Triticum Vulgare (Wheat) Germ Oil', 'Hibiscus Flower Extract', 'Parfum', 'Lactic Acid', 'Benzoic Acid', 'Sorbic Acid', 'Dehydroacetic Acid', 'Benzyl Alcohol']",FITOKOSMETIK DROŻDŻE PIWNE AKTYWATOR WZROSTU – nawilżający balsam do włosów,H
