,inci,title,peh_class
108,"['\xa0Water', ' Butyrospermum Parkii (Shea) Butter*', ' Cocos Nucifera (Coconut) Oil', ' Stearyl Alcohol', ' Cetyl Alcohol', ' Behentrimonium Chloride', ' Hydroxyethylcellulose', ' Panthenol', ' Glycerin (Vegetable)', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Fragrance (Essential Oil Blend)', ' Adansonia Digitata Seed Oil', ' Tocopherol', ' Aloe Barbadensis Leaf Juice', ' Yucca Brevifolia Root Extract', ' Coriandrum Sativum (Coriander) Extract', ' Plantain (Musa Paradisiaca) Extract', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', ' Hydrolyzed Rice Protein', ' Caprylhydroxamic Acid', ' Caprylyl Glycol', ' Sodium Benzoate', ' Potassium Sorbate', ' Citric Acid']",SHEA MOISTURE Yucca & Plantain Anti-breakage Strengthening Conditioner Odżywka wzmacniająca 384ml,P
109,"['\xa0Water', ' Cetyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Behentrimonium Methosulfate', ' Glycerin (Vegetable)', ' Butyrospermum Parkii (Shea) Butter*', ' Stearyl Alcohol', ' Behentrimonium Chloride', ' Panthenol', ' Cetrimonium Chloride', ' Persea Gratissima (Avocado) Oil', ' Mangifera Indica (Mango) Seed Butter*', ' Olea Europaea (Olive) Fruit Oil', ' Fragrance (Essential Oil Blend)', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Adansonia Digitata Oil', ' Tocopherol', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol', ' Hydrolyzed Rice Protein', ' Yucca Brevifolia Root Extract', ' Plantain (Musa Paradisiaca) Extract', ' Coriandrum Sativum (Coriander) Extract', ' Aloe Barbadensis Leaf Juice', ' Caprylhydroxamic Acid', ' Caprylyl Glycol', ' Butylene Glycol', ' Acetyl Tetrapeptide-3', ' Dextran', ' Trifolium Pratense (Clover) Flower Extract', ' Sodium Benzoate', ' Potassium Sorbate', ' Citric Acid']",SHEA MOISTURE Yucca & Plantain Anti-Breakage Strengthening Masque Maska wzmacniająca 340g,P
110,"['\xa0Aqua', ' Polyglyceryl-3 Methylglucose Distearate', ' Cetyl Ricinoleate', ' Dicaprylyl Ether', ' Distearoylethyl Hydroxyethylmonium Methosulfate', ' Butyrospermum Parkii Butter', ' Hydroxypropyl Starch Phosphate', ' Aloe Barbadensis Leaf Juice', ' Orbignya Oleifera Seed Oil', ' Cetyl Alcohol', ' Panthenol', ' Hydrolyzed Wheat Protein', ' Simmondsia Chinensis Seed Oil', ' Cera Alba', ' Cetearyl Alcohol', ' Inulin', ' Acacia Senegal Gum Extract', ' Niacin', ' Zinc Sulfate', ' Lactobacillus Ferment', ' Streptococcus Thermophilus Ferment Extract', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Benzyl Alcohol', ' Dehydroacetic Acid', ' Lactic Acid', ' Parfum.']",SPECCHIASOL Homocrin HC+ Eco Bio Cosmesi Balsamo Naturale Nutriente Per Capelli Secchi E Sfibrati Odżywka do włosów suchych i zniszczonych 250ml,P
111,"['\xa0Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Glycerin', ' Helianthus Annuus (Sunflower) Seed Oil', ' Cocos Nucifera (Coconut) Oil ', ' Cetyl Alcohol', ' Polyquaternium 37', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)', ' Behentrimonium Chloride', ' Pyrus Malus (Green Apple) Extract', ' Tocopheryl Acetate (Vitamin E)', ' Ceteareth 20', ' Caprylyl Glycol', ' Phenoxyethanol', ' Parfum', ' Ricinus Communis (Castor) Seed Oil', ' Sesame Indicum (Sesame) Seed Oil', ' Retinyl Palmitate (Vitamin A)', ' Panthenol (Vitamin B)', ' Ascorbic Acid (Vitamin C)', ' Hydrolyzed Silk Protein and Avena Sativa (Oat) Extract.']",TALIAH WAAJID Green Apple & Aloe Nutrition Curl Elixir Nawilżająca odżywka bez spłukiwania 355ml,P
112,"['\xa0Aqua (Purified Water)', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Cocos Nucifera (Coconut) Oil', ' Honey Extract', ' Camellia Sinensis Leaf (Green Tea) Extract', ' Helianthus Annus (Sunflower) Seed Oil', ' Cetyl Alcohol', ' Glycerin', ' Biotin', ' Brassica Oleracea Italica (Broccoli) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Daucus Carota Sativa (Carrot) Seed Oil', ' Hydrolyzed Wheat Protein', ' Limnanthes Alba (Meadowfoam) Seed Oil', ' Behentrimonium Methosulfate (Non- Sulfate Derived From Rapeseed Oil)', ' Cetrimonium Chloride', ' Hydrolyzed Wheat Protein', ' Vitamin E (Tocopheryl Acetate)', ' Cholecalciferol (Vitamin D)', ' Ascorbic Acid (Vitamin C)', ' Panthenol', ' Fragrance (Essential Oil Blend)', ' Silk Amino Acids', ' Citric Acid.']","THE MANE CHOICE Green Tea & Carrot Deep Strengthening & Restorative Mask Treatment Maska głęboko odżywiająca 236,59ml",P
113,"['\xa0Aqua (Water)', ' Distearoylethyl Dimonium Chloride', ' Glycerin', ' Butyrospermum Parkii (Shea) Butter*', ' Cetearyl Alcohol', ' Malus Domestica (Apple) Fruit Water*', ' Gluconolactone', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil*', ' Sodium Gluconate', ' Sodium Lactate', ' Parfum (Fragrance)', ' Sodium Benzoate', ' Potassium Sorbate', ' Aloe Barbadensis Leaf Juice Powder*', ' Hydrolyzed Sweet Almond Protein', ' Arginine', ' Benzoic Acid', ' Calcium Gluconate', ' Leuconostoc/radish Root Ferment Filtrate', ' Citric Acid']",TOOFRUIT Organiczna odżywka do włosów dla dzieci Jabłko i Migdały 150ml,P
114,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Butyrospermum Parkii (Shea Butter)', ' Behentrimonium Chloride', ' Glycerin', ' Cetrimonium Chloride', ' Distearoylethyl Hydroxyethylmonium Methosulfate', ' Parfum (Fragrance)', ' Benzyl Alcohol', ' Citric Acid', ' Isopropyl Alcohol', ' Potassium Sorbate', ' Salicylic Acid', ' Bertholletia Excelsa Seed Oil', ' Triticum Vulgare (Wheat) Protein', ' Musa Sapientum (Banana) Extract', ' Theobroma Grandiflorum Seed Butter', ' Trisodium Ethylenediamine Disuccinate', ' D-Limonene', ' Sorbic Acid', ' 1', '2-Hexanediol', ' Caprylyl Glycol', ' Benzoic Acid', ' Sodium Benzoate', ' Tocopherol', ' Helianthus Annuus (Sunflower) Seed Oil', ' Limonene', ' CI 19140 (Yellow No.5)', ' CI 15985 (Yellow 6).']",UMBERTO GIANNINI Banana Butter Vegan Leave-In Conditioner Regenerująca odżywka bez spłukiwania 200ml,P
115,"['\xa0Aqua', ' Cetyl Alcohol', ' Prunus Amygdalus Dulcis Oil', ' Glycerin', ' Panthenol', ' Isoamyl Laurate', ' Isoamyl Cocoate', ' Hydroxystearic Acid', ' Symphytum Officinale Root Extract', ' Aloe Barbadensis Leaf Extract', ' Hydrolyzed Oats', ' Tocopheryl Acetate', ' Hydrolyzed Wheat Protein', ' Lactic Acid', ' Cyamopsis Tetragonoloba Gum', ' Cocamidopropyl Betaine', ' Coco-glucoside', ' Glyceryl Oleate', ' Sodium Benzoate', ' Pinus Silvestris Oil', ' Parfum', ' Hexyl Cinnamal', ' Limonene', ' Linalool.']",VIANEK Intensywnie wzmacniająca maska z żywokostem 150ml,P
116,"['\xa0Aqua', '\xa0 Cetearyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Wheat Amino Acids', ' Citrus Aurantifolia Fruit Extract', ' Persea Gratissima Fruit Extract', ' Ficus Carica Fruit Extract', ' Trigonella Foenum Graecum Seed Extract', ' Polyglyceryl-3 PCA', ' Dicaprylyl Ether', ' Lauryl Alcohol', ' Parfum', ' Lactic Acid', ' Avena Sativa Kernel Extract', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' Tetrasodium Glutamate Diacetate', ' Xanthan Gum', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Hexyl cinnamal', ' Linalool']",YOPE Mini Odżywka Mleko Owsiane do włosów normalnych 40ml,P
117,"['\xa0Aqua', '\xa0 Cetearyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Wheat Amino Acids', ' Citrus Aurantifolia Fruit Extract', ' Persea Gratissima Fruit Extract', ' Ficus Carica Fruit Extract', ' Trigonella Foenum Graecum Seed Extract', ' Polyglyceryl-3 PCA', ' Dicaprylyl Ether', ' Lauryl Alcohol', ' Parfum', ' Lactic Acid', ' Avena Sativa Kernel Extract', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' Tetrasodium Glutamate Diacetate', ' Xanthan Gum', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Hexyl cinnamal', ' Linalool']",YOPE Odżywka Mleko Owsiane do włosów normalnych 170ml,P
118,"['\xa0Aqua', '\xa0 Cetearyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Decyl Oleate', ' Butyrospermum Parkii Butter', ' Argania Spinosa Kernel Oil', ' Polyglyceryl-3 PCA', ' Hydrolyzed Vegetable Protein', ' Cassia Hydroxypropyltrimonium Chloride', ' Lactic Acid', ' Lauryl Lactyl Lactate', ' Vanilla Planifolia Fruit Extract', ' Rosa Gallica Flower Extract', ' Santalum Album Extract', ' Parfum', ' Dehydroacetic Acid', ' Benzyl Alcohol', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate']",YOPE Odżywka Orientalny Ogród do włosów suchych i zniszczonych 170ml,P
0,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Solanum Tuberosum (Potato) Starch (skrobia ziemniaczana)', ' Allium Cepa Extract (wyciąg z cebuli)', ' Saccharide Isomerate', ' Hydroxypropyltrimonium Hyaluronate', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder (sok aloesowy)', ' Cetrimonium Chloride', ' Glycerin', ' Urea (mocznik)', ' Polysorbate 80', ' Hydroxypropyl Guar', ' Citric Acid', ' Sodium Citrate', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Caprylyl Glycol', ' Parfum', ' Amyl Cinnamal', ' Cinnamyl Alcohol', ' Hydroxycitronellal.']",ANWEN Nawilżający Bez - MAŁA odżywka do włosów o różnej porowatości 100ml,H
1,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Solanum Tuberosum (Potato) Starch (skrobia ziemniaczana)', ' Allium Cepa Extract (wyciąg z cebuli)', ' Saccharide Isomerate', ' Hydroxypropyltrimonium Hyaluronate', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder (sok aloesowy)', ' Cetrimonium Chloride', ' Glycerin', ' Urea (mocznik)', ' Polysorbate 80', ' Hydroxypropyl Guar', ' Citric Acid', ' Sodium Citrate', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Caprylyl Glycol', ' Parfum', ' Amyl Cinnamal', ' Cinnamyl Alcohol', ' Hydroxycitronellal.']",ANWEN Nawilżający Bez - odżywka do włosów o różnej porowatości 200ml,H
2,"[' Aqua/Water/Eau', ' Aloe Barbadensis Leaf Juice', ' Cocos Nucifera (Coconut) Oil', ' Cetearyl Alcohol', ' Betaine', ' Glycerin', ' Olea Europaea (Olive) Fruit Oil', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil', ' Fragrance/Parfum', ' Mentha Piperita (Peppermint) Oil', ' Phytosterols', ' Polyquaternium-37', ' Linum Usitatissimum (Linseed) Seed Extract', ' Piroctone Olamine', ' Quaternium-53', ' Stearamidopropyl Dimethylamine', ' Caprylic Acid', ' Quaternium-80', ' Polyquaternium-10', ' Propylene Glycol Dicaprylate/Dicaprate', ' Phenoxyethanol', ' Polyacrylamide', ' Caprylyl Glycol', ' Menthol', ' Propylene Glycol', ' PPG-1 Trideceth-6', ' Origanum Vulgare Leaf Extract', ' Citric Acid', ' Citronellol', ' Geraniol', ' Hexyl Cinnamal', ' Lilial', ' Linalool']",AS I AM DRY & ITCHY Olive & Tea Tree Oil Conditioner Odżywka do skóry głowy  355ml,H
3,"['\xa0Aqua/Water/Eau', ' Glycerin', ' Aloe Barbadensis Leaf Juice', ' Betaine', ' Cetearyl Alcohol', ' Olea Europaea (Olive) Fruit Oil', ' Cocos Nucifera (Coconut) Oil', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil', ' Linum Usitatissimum (Linseed) Seed Extract', ' Quaternium-18', ' Polysorbate 60', ' Mentha Piperita (Peppermint) Oil', ' Fragrance/Parfum', ' Polyquaternium-37', ' Phenoxyethanol', ' Caprylyl Glycol', ' Propylene Glycol Dicaprylate/Dicaprate', ' Piroctone Olamine', ' Phytosterols', ' Quaternium-80', ' Propanediol', ' Polyacrylamide', ' PPG-1 Trideceth-6', ' Citric Acid', ' Laureth-9', ' PEG-8', ' Ceramide NG', ' PEG-3 Distearate', ' Sodium Lauroyl Lactylate', ' Coconut Fatty Acids', ' Sodium Lauroyl Glutamate', ' Sodium Cocoyl Isethionate', ' Ceteareth-25', ' Disodium Ethylene Dicocamide PEG-15 Disulfate', ' Methyl Ionone', ' Benzyl Salicylate', ' Citronellol', ' Coumarin', ' Limonene', ' Geraniol', ' Hexyl Cinnamal', ' Hydroxy Citronellal', ' Lilial', ' Linalool']",AS I AM DRY & ITCHY Olive & Tea Tree Oil Leave-In Conditioner Odżywka bez spłukiwania 237ml,H
4,"[' Aqua/Water/Eau', ' Glycerin', ' Aloe Barbadensis Leaf Extract', ' Royal Jelly', ' Lavandula Angustifolia (Lavender) Flower Extract', ' Equisetum Arvense Extract', '\xa0Urtica dioica (Nettle) Extract', ' Salvia Officinalis (Sage) Leaf Extract', '\xa0Citrus Grandis (Grapefruit)\xa0Seed\xa0Extract', ' Cetyl Alcohol', '\xa0Cetearyl Alcohol', ' Behentrimonium Monosulfate', ' Citric Acid', ' Caprylyl Glycol', ' Phenoxyethanol', ' Fragrance/Parfum (Limonene)', ' Potassium Sorbate', ' Dimethyl Stearamine', ' Anise Alcohol', ' Coumarin', ' Limonene']",AS I AM So Much Moisture! Nawilżająca odżywka bez spłukiwania 237ml,H
5,"[' Aqua/Water', ' Glycerin', ' Stearyl Alcohol', ' Polyglyceryl-3 PCA', ' Cetyl Alcohol', ' Hydrolyzed Silk', ' Dipalmitoylethyl Hydroxyethylmonium Methosulfate', ' Propylene Glycol', ' Behenamidopropyl Dimethylamine', ' Panthenol', ' Polyquaterium-53', ' Lactic Acid', ' Tocopheryl Acetate', ' Allantoin', ' Mentha Piperita Leaf Extract', ' Trigonella Foenum – Graecum Seed Extract', ' Wheat (Triticum Vulgare) Germ Extract', ' Saccharomyces Cerevisiae Extract', ' Sodium Hyaluronate', ' 7-Dehydrocholesterol', ' Hydroxyacetophenone', ' 1', '2-Hexanediol', ' Caprylyl Glycol', ' Tropolone', ' Methyl Cyclodextrin', ' Steareth-10', ' Steareth-7', ' Hydroxyethylcellulose', ' Disodium EDTA', ' Parfum/Fragrance', ' Limonene']",BANDI Tricho-maska wzmacniająca do skóry głowy i włosów 200ml,H
6,"[' Aqua/Water', ' Glycerin', ' Stearyl Alcohol', ' Polyglyceryl-3 PCA', ' Cetyl Alcohol', ' Hydrolyzed Silk', ' Dipalmitoylethyl Hydroxyethylmonium Methosulfate', ' Propylene Glycol', ' Behenamidopropyl Dimethylamine', ' Panthenol', ' Polyquaterium-53', ' Lactic Acid', ' Tocopheryl Acetate', ' Allantoin', ' Mentha Piperita Leaf Extract', ' Trigonella Foenum – Graecum Seed Extract', ' Wheat (Triticum Vulgare) Germ Extract', ' Saccharomyces Cerevisiae Extract', ' Sodium Hyaluronate', ' 7-Dehydrocholesterol', ' Hydroxyacetophenone', ' 1', '2-Hexanediol', ' Caprylyl Glycol', ' Tropolone', ' Methyl Cyclodextrin', ' Steareth-10', ' Steareth-7', ' Hydroxyethylcellulose', ' Disodium EDTA', ' Parfum/Fragrance', ' Limonene']",BANDI Tricho-maska wzmacniająca do skóry głowy i włosów 500ml,H
7,"[' Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Isopropyl Myristate', ' Gluconolactone', ' Butyrospermum Parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Inula Crithmoides Leaf/Flower Extract', ' Magnesium Aspartate', ' Zinc Gluconate', ' Copper Gluconate', ' Calcium Gluconate', ' Aloe Barbadensis Leaf Juice', ' Camellia Sinensis Leaf Extract', ' Chamomilla Recutita Flower Extract', ' Vitis Vinifera Fruit Extract', ' Quaternium-80', ' Isopropyl Alcohol', ' Glyceryl Stearate SE', ' Citric Acid', ' Propylene Glycol', ' Pentylene Glycol', ' Sodium Benzoate', ' Acid Violet 43', ' Parfum.']",BASICLAB DERMOCOSMETICS CAPILLUS Odżywka do włosów blond 300ml,H
8,"[' Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Glycerin', ' Macadamia Ternifolia Seed Oil', ' Gluconolactone', ' Calcium Gluconate', ' Copper Gluconate', ' Magnesium Aspartate', ' Zinc Gluconate', ' Panthenol', ' Pentylene Glycol', ' Polyquaternium-72', ' Sodium Hyaluronate', ' Glyceryl Stearate SE', ' Olus (Vegetable) Oil', ' Quaternium-80', ' Isopropyl Alcohol', ' Citric Acid', ' Sodium Benzoate', ' Tocopherol', ' Parfum.']",BASICLAB DERMOCOSMETICS CAPILLUS Odżywka do włosów kręconych 300ml,H
9,"['\xa0Nałożyć\xa0odżywkę\xa0na umyte', ' wilgotne włosy. Zmyć letnią wodą po upływie 10 - 20 minut.\xa0\n\nSkład:\xa0Aqua', ' Vitis Vinifera Seed Oil (olej z pestek winogron)', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Glycerin', ' Persea Gratissima Butter (masło\xa0avocado)', ' Stearic Acid', ' Xylitol', ' Panthenol', ' Glyceryl Laurate', ' Decyl Glucoside', ' Cocamidopropyl Betaine', ' Cyamopsis Tetragonoloba Gum', ' Sodium Alginate', ' Tocopheryl Acetate', ' Lactic Acid', ' Sodium Benzoate', ' Lavandula Angustifolia Oil (olej lawendowy)', ' Parfum.\n\nPojemność: 300ml\nProdukt zgodny z CG']",BIOLAVEN Odżywka z olejem z pestek winogron 300ml,H
10,"['\xa0Urtica Dioica Extract', ' Propanediol', ' Vitis Vinifera Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Mangifera Indica Seed Butter', ' Prunus Amygdalus Dulcis Oil', ' Oryza Sativa Bran Oil', ' Cetearyl Alcohol', ' Aqua', ' Simmondsia Chinensis Seed Oil', ' Hydrogenated Castor Oil/ Sebacic Acid Copolymer', ' Glycerin', ' Cetyl Alcohol', ' Phytosterols', ' Levulinic acid', ' Parfum', ' Behentrimonium Methosulfate/ Cetearyl Alcohol', ' Stearyl Alcohol', ' Olea Europaea Fruit Oil', ' Argania Spinosa Kernel Oil', '\xa0 Benzoic Acid', ' Cynara Scolymus Leaf Extract', ' Sorbic Acid', ' Gluconolactone', ' Sodium Benzoate', ' Calcium Gluconate']",BOSPHAERA Odżywka ekspresowa nawilżająco regenerująca 200g,H
11,"['\xa0*Organic Aloe Barbadensis Leaf Juice', ' Behentrimonium Methosulfate', ' **Cetearyl Alcohol', ' **Hybrid Safflower Oil', ' **Glycerin', ' Stearamidopropyl Dimethylamine', ' **Propanediol', ' Panthenol (Pro-vitamin B5)', ' Polyquternium-10', ' *Nigella Sativa (Virgin Black Cumin) Oil', ' Tocopheryl Acetate (Vitamin E)', ' **Citrus Nobilis (Mandarin Orange) Peel Oil', ' **Vanillin', ' Lactic Acid', ' **Anthemis Nobilis (Chamomile) Flower Extract', ' **Althaea Officinalis (Marshmallow) Root Extract', ' **Geranium Maculatum Oil', ' **Camellia Sinensis (Green Tea) Leaf Extract', ' Caprylhydroxamic Acid', '\xa0**Rosmarinus Officinalis (Rosemary) Leaf Extract', ' **Brassica Oleracea Italica (Broccoli) Seed Oil', ' **Urtica Dioica (Nettle) Extract', ' **Salvia Officinalis (Sage) Extract', ' **Pogostemon Cablin Oil', ' **Equisetum Arvense (Horsetail) Extract', ' **Caryocar Brasiliense (Pequi) Oil', ' **Citrus Aurantium Bergamia (Bergamot) Fruit Oil', ' Anthemis Nobilis Flower Oil', ' **Citrus Paradisi (Grapefruit) Seed Oil', ' **Lavandula Angustifolia (Lavender) Oil', ' **Citrus Aurantium Dulcis (Orange) Seed Oil', ' **Cocos Nucifera (Coconut) Oil', ' **Boswellia Carterii Oil', '\xa0Caprylyl Glycol.\xa0']",BOUNCE CURL Super Smooth Cream Conditioner Odżywka nawilżająca 236ml,H
12,"[' Aqua', ' Jasminum Officinale (Jasmine) Flower Water', ' Cetearyl Alcohol', ' Vegetable Glyсerin', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Hamamelis Virginiana (Whitch Hazel) Extract', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Caprylic/Capric Triglyceride', ' Behentrimonium Chloride', ' Ceramide NG', ' PEG -7 Glyceryl Cocoate', ' PEG- 60 Hydrogenated Castor oil', ' Hydroxyethylcellulose', ' Panthenol', ' Perfume', ' Gluconolactone', ' Sodium Benzoate', '\xa0 Hydroxypropyl Guar', ' Hydroxypropyltrimonium chloride', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Polyquaternium-10', ' Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Potassium Sorbate', ' Citric Acid', '\xa0 Hydroxycitronellal', ' Linalool', ' Coumarin', ' Amyl Cinnamal', ' Hexyl Cinnamal\xa0']",CAFE MIMI Maska z ceramidami - do włosów osłabionych i pozbawionych blasku 110ml,H
13,"['\xa0Wgnieć w ociekające włosy', ' opcjonalnie odciśnięte w koszulkę sekcja po sekcji. Możesz dołożyć produkt na już suche włosy dla dodatkowego nawilżenia i dociążenia.\n\nSkład:\xa0Deionized water', ' aloe vera juice', ' butyrospermum parkii(shea)butter', ' cocos nucifera (coconut oil)', ' behentrimonium methosulfate (BTMS) cetyl alcohol', ' theobroma cacao (cocoa)butter', ' mangifera indica(mango)seed butter', ' cannabis sativa(hemp) seed oil', ' di panthenol', ' mel(manuka)honey', ' vegetable glycerin', 'camellia sinensis )green tea) extract', ' simmondsia chinensis (jojoba) seed oil', ' rosa canina(rose hip) fruit oil', ' vitis vinifera (grape) seed oil', ' oenothera biennis (evening primrose) oil', ' phenoxyethanol and caprylyl glycol (optiphen)', ' blue green algae', ' dimethyl sulfone (msm)', ' biotin', ' tocopheryl acetate(vitamin E)', ' mentha piperita (peppermint)oil', '\xa0scent and LOVE!\n\nPojemność: 240ml\nProdukt zgodny z CG']",CAMILLE ROSE NATURALS Algae Renew Deep Conditioner Maska głęboko nawilżająca 240ml,H
14,"['\xa0Aqua/Water/Eau', ' Glycerin', ' Propylene Glycol', ' Butylene Glycol', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Cetyl Alcohol', ' Parfum (Fragrance)', ' Polyquaternium-11', ' PVP', ' Polyquaternium-10', ' Hydroxyethylcellulose', ' Argania Spinosa Kernel Oil', ' Cocos Nucifera (Coconut) Oil', ' Mangifera Indica (Mango) Seed Butter', ' Butyrospermum Parkii (Shea) Butter', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Persea Gratissima (Avocado) Oil', ' Olea Europaea (Olive) Fruit Oil', ' Sodium Acetate', ' Isopropyl Alcohol', ' Benzyl Benzoate', ' Limonene', ' Linalool', ' Phenoxyethanol', ' Benzyl Alcohol']",CREME OF NATURE Argan Oil Curl Activator Creme  Odżywka bez spłukiwania aktywująca skręt 354ml,H
15,"['\xa0Aqua/Water/Eau', ' Glycerin', ' Propylene Glycol', ' Butylene Glycol', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Cetyl Alcohol', ' Parfum (Fragrance)', ' Butyrospermum Parkii (Shea) Butter', ' Cocos Nucifera (Coconut) Oil', ' Hydroxyethylcellulose', ' Mel/Honey/Miel', ' PVP', ' Lauric Acid', ' Polyquaternium-10', ' Polyquaternium-11', ' Lauryl Alcohol Diphosphonic Acid', ' Sodium Acetate', ' Pentylene Glycol', ' Sodium Chloride', ' Benzophone-3', ' Isopropyl Alcohol', ' Citric Acid', ' Benzyl Alcohol', ' Phenoxyethanol', ' Blue 1 (CI 42090)', ' Red 4 (CI 14700)', ' Yellow 5 (CI 19140).']",CREME OF NATURE Pure Honey Shrinkage Defense Curl Activator Odżywka bez spłukiwania aktywująca skręt 310ml,H
16,"[' Water', ' Cetyl Alcohol', ' Ethylhexyl Palmitate', ' Certified Organic Aloe Barbadensis Leaf Juice', ' Certified Organic Sunflower Seed Oil', ' Cetearyl Alcohol', ' Ceteareth-20', ' Behentrimonium Methosulfate', ' Certified Organic Caviar Extract', ' Certified Organic Champagne Fruit Extract', ' Hydrolyzed (Cashmere) Wool', ' Stearamidopropyl Dimethylamine', ' Certified Organic He Sho Wo', ' Certified Organic Green Tea Extract', ' Certified Organic Chamomile Tea Extract', ' Certified Organic Calendula Officinalis Flower Extract', ' Certified Organic Mango Butter', ' Certified Organic Shea Butter', ' Methylhentyl Isostearate (Bean Tree)', ' Panthenol', ' Soy Protein', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Phenoxyethanol', ' Caprylyl Glycol', ' Fragrance.']",CURLS Cashmere + Caviar Hair Masque Deep Conditioner Maska głęboko odżywiająca z kaszmirem i kawiorem 236ml,H
17,"[' Water (Aqua)', ' Cetearyl Alcohol (Plant Derived)', ' Propanediol', ' Behentrimonium Chloride', ' Hydroxypropyl Starch Phosphate', ' Cetyl Esters', ' Fragrance (Parfum)', ' Guar Hydroxypropyltrimonium Chloride', ' Selaginella Lepidophylla (Rose Of Jericho) Extract', ' Carapa Guaianensis (Andiroba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Ocimum Basilicum (Basil) Leaf Extract', ' Piper Nigrum (Black Pepper) Seed Extract', ' Rosmarinus Officinalis (Rosemary) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Helianthus Annuus (Sunflower) Seed Oil', ' Prunus Armeniaca (Apricot) Kernel Oil', ' Persea Gratissima (Avocado) Oil', ' Butyrospermum Parkii (Shea Butter)', ' Panthenol', ' Ethylhexylglycerin', ' Citric Acid', ' Disodium Edta', ' Sodium Hydroxide', ' Potassium Sorbate', ' Sodium Benzoate', ' Glycerin', ' Phenoxyethanol', ' Linalool', ' Limonene.']",CURLSMITH Double Cream Deep Quencher Maska głęboko odżywiająca MAŁA 64g,H
18,"[' Water (Aqua)', ' Cetearyl Alcohol (Plant Derived)', ' Propanediol', ' Behentrimonium Chloride', ' Hydroxypropyl Starch Phosphate', ' Cetyl Esters', ' Guar Hydroxypropyltrimonium Chloride', ' Sodium Hyaluronate', ' Lavandula Angustifolia (Lavender) Flower Extract', ' Camellia Sinensis (Green Tea) Leaf Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Phyllanthus Emblica (Amla) Fruit Extract', ' Cedrus Atlantica (Cedar Wood) Extract', ' Hamamelis Virginiana (Witch Hazel) Leaf Extract', ' Butyrospermum Parkii (Shea Butter)', ' Glycerin', ' Panthenol', ' Ethylhexylglycerin', ' Citric Acid', ' Disodium Edta', ' Sodium Hydroxide', ' Potassium Sorbate', ' Sodium Benzoate', ' Phenoxyethanol', ' Linalool', ' Limonene', ' Citronellol', ' Fragrance (Parfum).']",CURLSMITH Hydro Crème Soothing Mask Maska intensywnie nawilżająca 227g,H
